
Big Board speller
Rank
	
Name
	
Time
	
Load
	
Check
	
Size
	
Unload
	
Memory
	
Heap
	
Stack
3619	akasri 	12.507 s	1.137 s	10.997 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
3620	sailokesh0904 	12.537 s	4.032 s	7.144 s	0.000 s	1.361 s	82.2 MB	82.2 MB	2.9 kB
3621	Alpovka 	12.544 s	3.420 s	8.728 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
3622	varunvjk 	12.553 s	4.273 s	6.881 s	0.000 s	1.399 s	8.0 MB	8.0 MB	3.0 kB
3623	viham1 	12.564 s	4.615 s	7.515 s	0.146 s	0.288 s	12.9 MB	12.9 MB	1.3 kB
3624	Strucraft 	12.565 s	2.223 s	7.940 s	1.437 s	0.965 s	8.0 MB	8.0 MB	3.0 kB
3625	JaY-deZ 	12.573 s	1.064 s	11.149 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
3626	ShangShuLee 	12.575 s	4.743 s	6.101 s	0.000 s	1.731 s	8.0 MB	8.0 MB	1.1 kB
3627	Anastazy6 	12.582 s	0.694 s	11.740 s	0.000 s	0.148 s	8.0 MB	8.0 MB	3.0 kB
3628	PretzelleR 	12.582 s	5.961 s	6.244 s	0.000 s	0.378 s	8.0 MB	8.0 MB	1.3 kB
3629	DaniellaZambrano 	12.611 s	1.299 s	10.897 s	0.000 s	0.416 s	8.0 MB	8.0 MB	3.0 kB
3630	pistachementhol 	12.621 s	1.344 s	10.888 s	0.000 s	0.390 s	8.0 MB	8.0 MB	2.9 kB
3631	profudge30 	12.623 s	1.089 s	11.468 s	0.000 s	0.065 s	8.0 MB	8.0 MB	3.0 kB
3632	elfie-r 	12.659 s	2.374 s	9.858 s	0.000 s	0.427 s	8.0 MB	8.0 MB	1.1 kB
3633	HappyUmlaut 	12.663 s	1.538 s	10.534 s	0.000 s	0.590 s	8.3 MB	8.3 MB	1.0 kB
3634	ggeerroo 	12.666 s	4.491 s	6.118 s	0.000 s	2.057 s	102.8 MB	102.8 MB	1.0 kB
3635	berz006 	12.680 s	0.896 s	11.708 s	0.000 s	0.076 s	8.0 MB	8.0 MB	2.9 kB
3636	Earthlyhawk 	12.681 s	0.748 s	11.832 s	0.000 s	0.100 s	8.0 MB	8.0 MB	3.0 kB
3637	CaThY-988 	12.693 s	1.221 s	10.962 s	0.000 s	0.510 s	8.0 MB	8.0 MB	3.0 kB
3638	mkaltw 	12.706 s	0.815 s	11.819 s	0.000 s	0.071 s	8.0 MB	8.0 MB	2.9 kB
3639	dslakind 	12.719 s	0.985 s	10.917 s	0.352 s	0.465 s	8.0 MB	8.0 MB	1.1 kB
3640	manishagada 	12.720 s	1.045 s	11.596 s	0.000 s	0.079 s	8.2 MB	8.2 MB	3.2 kB
3641	DeyaaTaha 	12.738 s	0.886 s	11.707 s	0.000 s	0.144 s	8.0 MB	8.0 MB	11.8 kB
3642	ignacioemora 	12.745 s	1.431 s	10.860 s	0.000 s	0.454 s	8.0 MB	8.0 MB	3.0 kB
3643	Rafinga 	12.757 s	2.980 s	9.777 s	0.000 s	0.000 s	11.8 kB	4.6 kB	7.2 kB
3644	popebabylon 	12.765 s	2.010 s	10.014 s	0.375 s	0.365 s	8.0 MB	8.0 MB	1.1 kB
3645	codeNinjaDev 	12.771 s	2.971 s	6.561 s	1.475 s	1.764 s	99.9 MB	99.9 MB	2.9 kB
3646	danioyuan 	12.775 s	0.799 s	11.849 s	0.062 s	0.064 s	8.0 MB	8.0 MB	3.0 kB
3647	Flidayk 	12.790 s	0.688 s	12.000 s	0.000 s	0.102 s	8.0 MB	8.0 MB	3.0 kB
3648	shdwstrk 	12.802 s	3.490 s	7.146 s	0.000 s	2.166 s	61.8 MB	61.8 MB	1.2 kB
3649	kathirvel202 	12.806 s	0.923 s	11.795 s	0.000 s	0.089 s	9.0 MB	9.0 MB	3.0 kB
3650	niklas-haudek 	12.809 s	0.848 s	11.855 s	0.000 s	0.106 s	8.0 MB	8.0 MB	2.9 kB
3651	BrenoMFV 	12.815 s	1.087 s	11.584 s	0.000 s	0.145 s	8.0 MB	8.0 MB	3.0 kB
3652	A-Nr 	12.867 s	4.782 s	6.326 s	0.000 s	1.759 s	8.0 MB	8.0 MB	1.1 kB
3653	jcmpes 	12.870 s	1.261 s	10.848 s	0.000 s	0.761 s	8.0 MB	8.0 MB	2.9 kB
3654	ericmshen 	12.933 s	4.206 s	8.294 s	0.000 s	0.433 s	8.0 MB	8.0 MB	3.0 kB
3655	Uber-Dan 	12.946 s	5.491 s	7.253 s	0.000 s	0.202 s	9.2 MB	9.2 MB	1.6 kB
3656	fruitsalad02 	12.970 s	2.527 s	7.496 s	1.754 s	1.193 s	8.0 MB	8.0 MB	3.0 kB
3657	davewiss 	13.003 s	4.921 s	6.302 s	0.000 s	1.780 s	8.0 MB	8.0 MB	3.0 kB
3658	anupamatm 	13.016 s	1.528 s	10.986 s	0.000 s	0.501 s	8.0 MB	8.0 MB	2.9 kB
3659	SKM162 	13.023 s	0.793 s	11.684 s	0.000 s	0.546 s	8.0 MB	8.0 MB	2.9 kB
3660	kdonthi 	13.033 s	0.748 s	12.209 s	0.000 s	0.076 s	11.5 MB	11.5 MB	3.0 kB
3661	ysuliman 	13.034 s	1.207 s	11.425 s	0.000 s	0.401 s	8.0 MB	8.0 MB	3.0 kB
3662	mqcanizares 	13.039 s	1.639 s	11.020 s	0.000 s	0.380 s	8.0 MB	8.0 MB	3.0 kB
3663	stanley-cheng 	13.046 s	1.093 s	11.870 s	0.000 s	0.083 s	8.0 MB	8.0 MB	3.0 kB
3664	edson-20 	13.060 s	0.959 s	11.507 s	0.339 s	0.256 s	8.0 MB	8.0 MB	3.0 kB
3665	Rif-7 	13.061 s	0.874 s	11.786 s	0.000 s	0.401 s	8.0 MB	8.0 MB	3.0 kB
3666	KarinaLos23 	13.062 s	3.479 s	8.968 s	0.000 s	0.615 s	4.9 MB	4.9 MB	992 Bytes
3667	cxjiek 	13.069 s	0.788 s	12.149 s	0.061 s	0.071 s	8.0 MB	8.0 MB	3.0 kB
3668	Ishan-Mehta 	13.072 s	1.506 s	11.010 s	0.000 s	0.557 s	8.0 MB	8.0 MB	3.0 kB
3669	Ansh-Singhal998 	13.079 s	3.794 s	8.907 s	0.000 s	0.377 s	8.0 MB	8.0 MB	3.2 kB
3670	Zabadeus 	13.084 s	4.256 s	6.821 s	0.000 s	2.007 s	114.3 MB	114.3 MB	2.9 kB
3671	Alphabethead 	13.085 s	4.462 s	7.301 s	0.000 s	1.322 s	82.2 MB	82.2 MB	3.0 kB
3672	eli-jaffe 	13.110 s	2.504 s	10.394 s	0.000 s	0.212 s	8.0 MB	8.0 MB	1.0 kB
3673	MrSansonGr 	13.111 s	0.851 s	11.838 s	0.000 s	0.422 s	8.0 MB	8.0 MB	3.0 kB
3674	RobertoCaroca 	13.124 s	2.021 s	10.789 s	0.000 s	0.313 s	8.0 MB	8.0 MB	3.0 kB
3675	mraottth 	13.134 s	2.500 s	10.362 s	0.000 s	0.273 s	8.0 MB	8.0 MB	3.0 kB
3676	youmustcry 	13.147 s	0.980 s	11.343 s	0.418 s	0.406 s	8.0 MB	8.0 MB	1.2 kB
3677	vipulchakravarthy 	13.155 s	0.576 s	12.226 s	0.000 s	0.353 s	8.0 MB	8.0 MB	1.1 kB
3678	Nehimyeah 	13.170 s	0.755 s	12.082 s	0.000 s	0.334 s	8.0 MB	8.0 MB	3.0 kB
3679	SLee0609 	13.172 s	0.934 s	11.935 s	0.000 s	0.304 s	8.0 MB	8.0 MB	3.0 kB
3680	xmskk 	13.200 s	0.749 s	12.371 s	0.000 s	0.080 s	8.0 MB	8.0 MB	3.0 kB
3681	itishg 	13.202 s	1.722 s	10.795 s	0.000 s	0.685 s	8.0 MB	8.0 MB	2.9 kB
3682	Alvaropz 	13.214 s	0.912 s	11.355 s	0.458 s	0.489 s	8.0 MB	8.0 MB	3.0 kB
3683	mskurnickcode 	13.217 s	0.868 s	11.964 s	0.000 s	0.386 s	8.0 MB	8.0 MB	3.0 kB
3684	copycat13 	13.224 s	1.146 s	12.006 s	0.000 s	0.072 s	8.0 MB	8.0 MB	3.0 kB
3685	asydney25 	13.234 s	1.097 s	12.067 s	0.000 s	0.070 s	8.0 MB	8.0 MB	3.0 kB
3686	vactus 	13.246 s	0.947 s	11.926 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
3687	rohara91 	13.300 s	0.815 s	12.414 s	0.000 s	0.070 s	8.0 MB	8.0 MB	3.0 kB
3688	youssef-77 	13.320 s	0.807 s	12.175 s	0.000 s	0.337 s	8.0 MB	8.0 MB	2.9 kB
3689	intelMT 	13.375 s	0.811 s	12.400 s	0.000 s	0.165 s	8.0 MB	8.0 MB	3.0 kB
3690	chabi-fin 	13.424 s	0.863 s	12.199 s	0.000 s	0.361 s	8.0 MB	8.0 MB	3.0 kB
3691	klisorena 	13.427 s	2.349 s	10.673 s	0.000 s	0.405 s	8.0 MB	8.0 MB	3.0 kB
3692	vivmat08 	13.437 s	1.294 s	11.764 s	0.000 s	0.379 s	8.0 MB	8.0 MB	3.0 kB
3693	Esteban5050 	13.439 s	0.855 s	12.244 s	0.000 s	0.340 s	8.0 MB	8.0 MB	3.0 kB
3694	tmuweh 	13.469 s	1.012 s	11.773 s	0.344 s	0.340 s	8.0 MB	8.0 MB	3.0 kB
3695	marcosmuniz1 	13.485 s	0.820 s	12.315 s	0.000 s	0.350 s	8.0 MB	8.0 MB	3.0 kB
3696	FeliciaSong 	13.487 s	1.396 s	11.717 s	0.000 s	0.375 s	8.2 MB	8.2 MB	3.0 kB
3697	alvj 	13.520 s	0.773 s	12.273 s	0.000 s	0.474 s	8.0 MB	8.0 MB	3.0 kB
3698	badgerFeatures 	13.539 s	0.790 s	12.594 s	0.000 s	0.155 s	8.0 MB	8.0 MB	3.0 kB
3699	NGZara 	13.548 s	1.362 s	11.802 s	0.000 s	0.383 s	8.0 MB	8.0 MB	4.0 kB
3700	VictordotCC 	13.554 s	0.946 s	12.277 s	0.000 s	0.331 s	8.0 MB	8.0 MB	3.0 kB
3701	zebadiahtaylor 	13.558 s	1.593 s	11.577 s	0.000 s	0.389 s	8.0 MB	8.0 MB	3.0 kB
3702	dcphantom 	13.564 s	0.857 s	12.586 s	0.058 s	0.063 s	8.0 MB	8.0 MB	2.9 kB
3703	Mic1010 	13.582 s	1.984 s	11.232 s	0.000 s	0.367 s	8.0 MB	8.0 MB	3.0 kB
3704	MichalKiszel 	13.583 s	1.703 s	11.609 s	0.000 s	0.271 s	8.0 MB	8.0 MB	1.2 kB
3705	Pkanna10 	13.594 s	2.835 s	10.377 s	0.000 s	0.381 s	8.0 MB	8.0 MB	3.0 kB
3706	19Michi91 	13.603 s	4.032 s	7.624 s	0.000 s	1.947 s	96.9 MB	96.9 MB	2.9 kB
3707	JoelRozencweig 	13.609 s	5.895 s	7.310 s	0.000 s	0.404 s	8.0 MB	8.0 MB	3.0 kB
3708	lopong 	13.618 s	1.769 s	11.273 s	0.000 s	0.575 s	8.0 MB	8.0 MB	3.0 kB
3709	khongtrunght 	13.626 s	2.968 s	5.967 s	0.000 s	4.691 s	82.2 MB	82.2 MB	1.4 kB
3710	soniaOr 	13.629 s	0.881 s	12.456 s	0.000 s	0.292 s	8.0 MB	8.0 MB	3.0 kB
3711	bilalali145 	13.651 s	0.857 s	12.504 s	0.156 s	0.133 s	8.0 MB	8.0 MB	3.0 kB
3712	theNoobCoder123 	13.711 s	4.059 s	9.164 s	0.000 s	0.488 s	8.0 MB	8.0 MB	1.1 kB
3713	lachlanallison 	13.733 s	0.838 s	12.586 s	0.000 s	0.309 s	8.0 MB	8.0 MB	3.0 kB
3714	Ulvi02 	13.750 s	1.029 s	12.529 s	0.000 s	0.191 s	8.0 MB	8.0 MB	3.0 kB
3715	koredeaden1 	13.757 s	0.795 s	12.759 s	0.126 s	0.077 s	8.0 MB	8.0 MB	1.1 kB
3716	BAIAI5 	13.778 s	0.827 s	12.836 s	0.000 s	0.115 s	8.2 MB	8.1 MB	3.0 kB
3717	hennesseyr14 	13.788 s	2.989 s	10.415 s	0.000 s	0.385 s	8.0 MB	8.0 MB	3.0 kB
3718	RicBan20 	13.835 s	0.839 s	12.546 s	0.000 s	0.451 s	8.0 MB	8.0 MB	3.0 kB
3719	Aditya-Sanyal 	13.837 s	0.982 s	12.783 s	0.000 s	0.072 s	8.0 MB	8.0 MB	3.0 kB
3720	yien98 	13.837 s	1.497 s	11.171 s	0.578 s	0.590 s	8.0 MB	8.0 MB	1.4 kB
3721	iamjamespage 	13.839 s	1.244 s	12.243 s	0.000 s	0.352 s	8.0 MB	8.0 MB	3.0 kB
3722	ztchir 	13.857 s	3.833 s	9.591 s	0.000 s	0.433 s	8.0 MB	8.0 MB	3.0 kB
3723	adam-angyalosi 	13.888 s	0.894 s	12.848 s	0.000 s	0.146 s	8.0 MB	8.0 MB	3.0 kB
3724	chakka123 	13.926 s	0.783 s	12.430 s	0.363 s	0.350 s	8.0 MB	8.0 MB	3.0 kB
3725	nitin-111 	13.931 s	1.952 s	11.220 s	0.380 s	0.380 s	8.0 MB	8.0 MB	2.9 kB
3726	TheOsrd 	13.951 s	5.386 s	7.114 s	0.000 s	1.451 s	96.9 MB	96.9 MB	3.0 kB
3727	piyagehi 	13.974 s	4.216 s	9.361 s	0.000 s	0.397 s	8.0 MB	8.0 MB	3.0 kB
3728	Cooper7196 	13.984 s	0.573 s	13.069 s	0.000 s	0.341 s	8.0 MB	8.0 MB	1.1 kB
3729	ThaMad 	14.018 s	0.711 s	12.966 s	0.000 s	0.341 s	8.0 MB	8.0 MB	1.1 kB
3730	gr4n1te 	14.020 s	2.472 s	11.080 s	0.000 s	0.468 s	8.0 MB	8.0 MB	3.3 kB
3731	bharathcs 	14.028 s	4.942 s	6.075 s	1.592 s	1.419 s	85.2 MB	85.2 MB	1.5 kB
3732	marekjh 	14.039 s	2.882 s	9.231 s	0.000 s	1.925 s	9.0 MB	9.0 MB	1.0 kB
3733	maurishak 	14.041 s	1.171 s	12.466 s	0.000 s	0.405 s	8.0 MB	8.0 MB	2.9 kB
3734	gabsrp2002 	14.048 s	2.502 s	10.937 s	0.328 s	0.280 s	8.0 MB	8.0 MB	3.0 kB
3735	jeneiss 	14.049 s	1.216 s	12.409 s	0.000 s	0.425 s	8.0 MB	8.0 MB	3.0 kB
3736	stepanopalev 	14.060 s	1.783 s	11.850 s	0.000 s	0.427 s	8.0 MB	8.0 MB	2.9 kB
3737	Caleb-Mitchell 	14.083 s	1.171 s	12.578 s	0.000 s	0.334 s	8.0 MB	8.0 MB	3.0 kB
3738	juandalotero 	14.116 s	0.589 s	13.162 s	0.000 s	0.364 s	8.0 MB	8.0 MB	1.1 kB
3739	712189512 	14.118 s	3.063 s	10.975 s	0.000 s	0.080 s	8.0 MB	8.0 MB	3.0 kB
3740	Atakrc 	14.134 s	3.904 s	6.606 s	0.000 s	3.624 s	114.3 MB	114.3 MB	1.4 kB
3741	jexxi 	14.149 s	0.954 s	13.099 s	0.000 s	0.096 s	8.0 MB	8.0 MB	3.0 kB
3742	jiax264 	14.182 s	2.045 s	11.124 s	0.288 s	0.724 s	8.0 MB	8.0 MB	3.0 kB
3743	devafri 	14.191 s	0.891 s	12.960 s	0.000 s	0.340 s	8.0 MB	8.0 MB	3.0 kB
3744	mviharreddy 	14.197 s	3.182 s	10.930 s	0.000 s	0.086 s	8.0 MB	8.0 MB	1.0 kB
3745	hyunwoo126 	14.211 s	3.333 s	8.559 s	0.000 s	2.319 s	8.0 MB	8.0 MB	1.3 kB
3746	viki2711 	14.215 s	1.230 s	12.606 s	0.000 s	0.379 s	8.0 MB	8.0 MB	2.9 kB
3747	jruaaa 	14.228 s	3.499 s	10.204 s	0.000 s	0.524 s	8.0 MB	8.0 MB	1.0 kB
3748	nancydong0706 	14.229 s	1.186 s	12.670 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
3749	andres-gonzales 	14.238 s	2.360 s	11.790 s	0.000 s	0.088 s	8.0 MB	8.0 MB	1.1 kB
3750	reinhartP 	14.250 s	4.101 s	9.824 s	0.000 s	0.325 s	8.0 MB	8.0 MB	1.1 kB
3751	fuzzychicken 	14.274 s	0.834 s	13.093 s	0.000 s	0.346 s	8.0 MB	8.0 MB	3.0 kB
3752	mralbertk 	14.291 s	1.202 s	12.075 s	0.417 s	0.597 s	8.0 MB	8.0 MB	2.9 kB
3753	squishsquosh 	14.334 s	3.227 s	10.701 s	0.000 s	0.406 s	8.0 MB	8.0 MB	3.0 kB
3754	michischirmer 	14.381 s	1.684 s	12.567 s	0.000 s	0.130 s	8.0 MB	8.0 MB	2.9 kB
3755	lennywee 	14.414 s	0.798 s	13.247 s	0.000 s	0.370 s	8.0 MB	8.0 MB	3.0 kB
3756	definedrisk 	14.433 s	1.809 s	12.224 s	0.000 s	0.400 s	8.0 MB	8.0 MB	3.0 kB
3757	JacobRintjema 	14.491 s	0.758 s	13.360 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
3758	bernardoacp 	14.494 s	0.843 s	13.288 s	0.000 s	0.364 s	8.0 MB	8.0 MB	3.0 kB
3759	jburmesch 	14.496 s	4.239 s	6.856 s	1.470 s	1.931 s	8.0 MB	8.0 MB	7.2 kB
3760	Shruthika1608 	14.520 s	0.767 s	13.380 s	0.000 s	0.373 s	8.0 MB	8.0 MB	3.0 kB
3761	Zacarias95 	14.548 s	0.774 s	13.402 s	0.000 s	0.372 s	8.0 MB	8.0 MB	3.0 kB
3762	youhadanidea 	14.589 s	0.691 s	13.538 s	0.000 s	0.360 s	8.0 MB	8.0 MB	1.1 kB
3763	reniercdepone 	14.592 s	0.832 s	13.365 s	0.000 s	0.396 s	8.0 MB	8.0 MB	3.0 kB
3764	globalrisk 	14.623 s	1.867 s	12.676 s	0.000 s	0.080 s	8.0 MB	8.0 MB	3.0 kB
3765	Kendov 	14.646 s	0.900 s	13.386 s	0.000 s	0.359 s	8.0 MB	8.0 MB	3.0 kB
3766	Alavas 	14.649 s	0.853 s	12.889 s	0.380 s	0.527 s	8.0 MB	8.0 MB	2.7 kB
3767	yeeich 	14.650 s	0.979 s	13.150 s	0.000 s	0.520 s	8.0 MB	8.0 MB	3.0 kB
3768	gregknights 	14.664 s	6.023 s	6.806 s	0.000 s	1.834 s	8.0 MB	8.0 MB	3.0 kB
3769	lanmao0803 	14.675 s	5.197 s	9.330 s	0.000 s	0.148 s	21.2 MB	21.2 MB	1.3 kB
3770	Hahahael 	14.679 s	2.949 s	11.640 s	0.000 s	0.090 s	8.0 MB	8.0 MB	3.0 kB
3771	yilmazbugra 	14.743 s	2.666 s	12.022 s	0.000 s	0.055 s	8.0 MB	8.0 MB	1.1 kB
3772	lightbreakerD 	14.746 s	1.451 s	13.037 s	0.000 s	0.258 s	8.0 MB	8.0 MB	1.0 kB
3773	W4MPIRO 	14.759 s	1.722 s	12.586 s	0.000 s	0.451 s	8.0 MB	8.0 MB	3.0 kB
3774	HaikerMaiker 	14.764 s	3.162 s	11.510 s	0.000 s	0.092 s	8.0 MB	8.0 MB	3.0 kB
3775	FacuYPF 	14.766 s	0.792 s	13.571 s	0.000 s	0.403 s	8.0 MB	8.0 MB	3.0 kB
3776	rccmodena 	14.783 s	3.171 s	10.933 s	0.365 s	0.314 s	8.0 MB	8.0 MB	3.0 kB
3777	KingPenguin00 	14.790 s	0.984 s	13.461 s	0.000 s	0.344 s	8.0 MB	8.0 MB	1.1 kB
3778	tanger112 	14.805 s	4.846 s	9.469 s	0.000 s	0.491 s	3.7 MB	3.7 MB	2.9 kB
3779	edux76 	14.816 s	0.715 s	13.735 s	0.000 s	0.366 s	8.0 MB	8.0 MB	1.1 kB
3780	KyrinZero 	14.862 s	1.099 s	13.645 s	0.059 s	0.060 s	8.0 MB	8.0 MB	3.0 kB
3781	blackstate 	14.864 s	0.850 s	13.634 s	0.000 s	0.381 s	8.0 MB	8.0 MB	3.0 kB
3782	Jf120 	14.867 s	1.152 s	13.361 s	0.000 s	0.353 s	8.0 MB	8.0 MB	3.0 kB
3783	Bazindigo 	14.870 s	3.119 s	11.556 s	0.000 s	0.195 s	8.0 MB	8.0 MB	26.9 kB
3784	bekzad 	14.886 s	0.728 s	13.998 s	0.000 s	0.159 s	8.0 MB	8.0 MB	3.0 kB
3785	kylehorton33 	14.900 s	0.711 s	13.804 s	0.000 s	0.385 s	8.0 MB	8.0 MB	3.0 kB
3786	PANDAERICBEAR 	14.912 s	0.801 s	13.719 s	0.000 s	0.392 s	8.0 MB	8.0 MB	2.9 kB
3787	ezqx83 	14.914 s	1.220 s	13.208 s	0.000 s	0.487 s	8.0 MB	8.0 MB	3.0 kB
3788	ovnny 	14.926 s	0.917 s	13.596 s	0.000 s	0.413 s	8.0 MB	8.0 MB	3.0 kB
3789	Himanshu1811 	14.927 s	0.684 s	13.858 s	0.000 s	0.385 s	8.0 MB	8.0 MB	1.1 kB
3790	MOvert94 	14.946 s	0.983 s	13.584 s	0.000 s	0.380 s	8.0 MB	8.0 MB	2.9 kB
3791	Faroutiner 	14.975 s	3.199 s	11.677 s	0.000 s	0.100 s	9.0 MB	9.0 MB	1.1 kB
3792	chuffer112 	14.994 s	3.275 s	11.560 s	0.000 s	0.159 s	8.0 MB	8.0 MB	3.0 kB
3793	ralph-payne 	15.000 s	0.876 s	13.251 s	0.426 s	0.447 s	8.0 MB	8.0 MB	3.0 kB
3794	nibirmahbub 	15.048 s	4.131 s	10.590 s	0.000 s	0.327 s	8.0 MB	8.0 MB	1.1 kB
3795	jbesoto 	15.087 s	0.783 s	13.754 s	0.000 s	0.550 s	8.0 MB	8.0 MB	3.0 kB
3796	aanxniee 	15.093 s	0.695 s	13.997 s	0.000 s	0.401 s	8.0 MB	8.0 MB	1.1 kB
3797	GAtwork 	15.109 s	1.173 s	13.072 s	0.421 s	0.443 s	8.0 MB	8.0 MB	3.0 kB
3798	arivgups 	15.134 s	0.904 s	13.805 s	0.000 s	0.425 s	8.0 MB	8.0 MB	3.0 kB
3799	fgventura 	15.154 s	1.206 s	13.588 s	0.000 s	0.360 s	8.0 MB	8.0 MB	3.0 kB
3800	ppl-1007 	15.158 s	1.809 s	12.921 s	0.000 s	0.427 s	8.0 MB	8.0 MB	3.0 kB
3801	Kriwi87 	15.162 s	1.315 s	13.488 s	0.000 s	0.359 s	8.0 MB	8.0 MB	3.0 kB
3802	Mcsupra 	15.171 s	8.543 s	6.628 s	0.000 s	0.000 s	7.9 kB	4.6 kB	3.3 kB
3803	50ton 	15.191 s	1.083 s	13.664 s	0.000 s	0.444 s	8.0 MB	8.0 MB	2.9 kB
3804	GreenOrange44 	15.212 s	0.927 s	14.023 s	0.000 s	0.262 s	8.0 MB	8.0 MB	2.9 kB
3805	dick-m 	15.217 s	2.862 s	12.017 s	0.000 s	0.338 s	8.0 MB	8.0 MB	3.0 kB
3806	kjam292 	15.248 s	0.890 s	13.964 s	0.000 s	0.393 s	8.0 MB	8.0 MB	3.0 kB
3807	Anaklumos12 	15.260 s	1.733 s	13.037 s	0.000 s	0.490 s	8.0 MB	8.0 MB	2.9 kB
3808	Annuray 	15.264 s	1.772 s	13.360 s	0.062 s	0.071 s	8.0 MB	8.0 MB	2.9 kB
3809	mattqgoldberg 	15.327 s	5.662 s	9.612 s	0.000 s	0.053 s	8.0 MB	8.0 MB	1.1 kB
3810	islam7asan 	15.336 s	0.747 s	14.171 s	0.000 s	0.418 s	8.0 MB	8.0 MB	3.0 kB
3811	knightmare224 	15.363 s	6.621 s	8.181 s	0.326 s	0.235 s	8.0 MB	8.0 MB	3.3 kB
3812	annacache 	15.375 s	1.926 s	13.090 s	0.000 s	0.359 s	8.0 MB	8.0 MB	3.0 kB
3813	jaysencryer 	15.376 s	2.964 s	11.634 s	0.374 s	0.404 s	8.0 MB	8.0 MB	2.9 kB
3814	gaurangshukla360 	15.398 s	0.977 s	13.671 s	0.378 s	0.372 s	8.0 MB	8.0 MB	1.0 kB
3815	seraVnity 	15.403 s	0.863 s	14.186 s	0.000 s	0.354 s	8.0 MB	8.0 MB	3.0 kB
3816	dankorczak 	15.420 s	1.573 s	13.489 s	0.000 s	0.358 s	8.0 MB	8.0 MB	3.0 kB
3817	Arl96 	15.538 s	0.900 s	14.243 s	0.000 s	0.394 s	8.0 MB	8.0 MB	3.0 kB
3818	ssm5Tm 	15.559 s	0.764 s	14.313 s	0.000 s	0.482 s	9.2 MB	9.2 MB	1.1 kB
3819	blackron83 	15.579 s	1.051 s	14.027 s	0.000 s	0.502 s	8.0 MB	8.0 MB	1.1 kB
3820	xphscs 	15.595 s	1.192 s	14.204 s	0.000 s	0.199 s	8.0 MB	8.0 MB	3.0 kB
3821	GiveKumaAGun 	15.612 s	0.877 s	14.574 s	0.000 s	0.161 s	8.0 MB	8.0 MB	2.9 kB
3822	tomkalervo 	15.654 s	5.790 s	6.272 s	0.000 s	3.591 s	167.4 MB	167.4 MB	1.5 kB
3823	serkeira 	15.690 s	0.562 s	14.669 s	0.000 s	0.459 s	8.0 MB	8.0 MB	1.1 kB
3824	enter-opy 	15.708 s	0.831 s	14.493 s	0.000 s	0.383 s	8.0 MB	8.0 MB	3.0 kB
3825	TroJ4nZ 	15.824 s	1.243 s	14.240 s	0.000 s	0.341 s	8.0 MB	8.0 MB	3.0 kB
3826	nelsmb 	15.859 s	0.864 s	14.604 s	0.000 s	0.391 s	8.0 MB	8.0 MB	3.0 kB
3827	eddiezhao 	15.930 s	4.606 s	11.268 s	0.000 s	0.055 s	8.0 MB	8.0 MB	2.9 kB
3828	theyinz 	15.999 s	5.170 s	10.471 s	0.000 s	0.358 s	8.0 MB	8.0 MB	3.0 kB
3829	wongmanlai123 	16.044 s	1.156 s	14.563 s	0.000 s	0.324 s	8.0 MB	8.0 MB	3.0 kB
3830	rimzaak 	16.051 s	1.236 s	14.273 s	0.000 s	0.542 s	8.0 MB	8.0 MB	3.2 kB
3831	CharlieFoxtrotgit 	16.116 s	1.595 s	13.966 s	0.000 s	0.555 s	8.0 MB	8.0 MB	3.0 kB
3832	j1mk1m 	16.158 s	0.829 s	15.087 s	0.000 s	0.242 s	8.0 MB	8.0 MB	2.9 kB
3833	mknd7 	16.161 s	4.988 s	10.803 s	0.000 s	0.370 s	8.0 MB	8.0 MB	1.1 kB
3834	natheraf 	16.207 s	5.250 s	10.469 s	0.000 s	0.488 s	8.0 MB	8.0 MB	2.9 kB
3835	L4v4 	16.268 s	1.470 s	14.478 s	0.000 s	0.320 s	8.0 MB	8.0 MB	1.0 kB
3836	camrobertson54 	16.287 s	1.243 s	14.704 s	0.000 s	0.340 s	8.0 MB	8.0 MB	2.9 kB
3837	CredoSpero 	16.374 s	0.768 s	15.328 s	0.000 s	0.278 s	8.0 MB	8.0 MB	3.0 kB
3838	Ersmes 	16.381 s	1.298 s	14.544 s	0.000 s	0.539 s	8.0 MB	8.0 MB	1.1 kB
3839	G-ship-it-cmd 	16.404 s	1.166 s	15.018 s	0.000 s	0.219 s	8.0 MB	8.0 MB	3.0 kB
3840	realanigan 	16.413 s	0.823 s	15.219 s	0.000 s	0.371 s	8.0 MB	8.0 MB	3.0 kB
3841	mohdaaa 	16.428 s	0.933 s	15.236 s	0.000 s	0.259 s	8.0 MB	8.0 MB	3.0 kB
3842	dpkkumr 	16.438 s	1.109 s	14.845 s	0.273 s	0.211 s	8.0 MB	8.0 MB	3.0 kB
3843	henriquelaguardia 	16.501 s	0.940 s	15.300 s	0.000 s	0.261 s	8.0 MB	8.0 MB	3.0 kB
3844	melvinkokxw 	16.502 s	0.832 s	15.184 s	0.000 s	0.485 s	8.0 MB	8.0 MB	3.0 kB
